image_path,boredom,engagement,confusion,frustration,split
Train\110007\1100072045\1100072045.jpg,2,2,0,0,train
Train\110007\1100072047\1100072047.jpg,2,3,0,0,train
Train\110007\1100072048\1100072048.jpg,2,2,0,0,train
Train\110007\1100072049\1100072049.jpg,1,2,0,0,train
Train\110007\1100072050\1100072050.jpg,2,2,0,0,train
Train\110007\1100072051\1100072051.jpg,0,3,0,0,train
Train\110007\1100072052\1100072052.jpg,2,3,0,0,train
Train\110007\1100072053\1100072053.jpg,0,2,0,0,train
Train\110007\1100072054\1100072054.jpg,0,2,0,0,train
Train\110007\1100072056\1100072056.jpg,2,2,1,1,train
Train\110007\1100072057\1100072057.jpg,2,2,0,0,train
Train\110007\1100072058\1100072058.jpg,1,3,0,0,train
Train\110007\1100072059\1100072059.jpg,2,2,0,0,train
Train\110007\1100072060\1100072060.jpg,2,2,0,0,train
Train\110007\1100072061\1100072061.jpg,2,2,0,0,train
Train\110007\1100072062\1100072062.jpg,2,2,0,0,train
Train\110007\1100072063\1100072063.jpg,0,3,0,0,train
Train\110007\1100072065\1100072065.jpg,1,2,1,1,train
Train\110007\1100072066\1100072066.jpg,0,3,1,0,train
Train\110007\1100072067\1100072067.jpg,2,2,0,0,train
Train\110007\1100072068\1100072068.jpg,1,2,0,0,train
Train\110007\1100072069\1100072069.jpg,1,2,0,0,train
Train\110007\1100072070\1100072070.jpg,2,2,0,0,train
Train\110007\1100072071\1100072071.jpg,1,2,1,1,train
Train\110007\1100072072\1100072072.jpg,1,2,0,0,train
Train\110007\1100072073\1100072073.jpg,2,2,0,0,train
Train\110007\1100072074\1100072074.jpg,2,3,0,0,train
Train\110007\1100072075\1100072075.jpg,3,2,0,0,train
Train\110007\1100072076\1100072076.jpg,2,2,0,0,train
Train\110007\1100072077\1100072077.jpg,0,3,0,0,train
Train\110007\1100072078\1100072078.jpg,2,3,0,0,train
Train\110007\1100072079\1100072079.jpg,0,2,0,1,train
Train\110007\1100072080\1100072080.jpg,2,2,0,0,train
Train\110007\1100072081\1100072081.jpg,1,2,0,0,train
Train\110007\1100072082\1100072082.jpg,2,3,0,0,train
Train\110007\1100072083\1100072083.jpg,1,2,0,0,train
Train\110007\1100072084\1100072084.jpg,0,2,0,0,train
Train\110007\1100072085\1100072085.jpg,2,2,0,0,train
Train\110008\1100081044\1100081044.jpg,0,2,2,1,train
Train\110008\1100081045\1100081045.jpg,0,2,0,0,train
Train\110008\1100081046\1100081046.jpg,1,2,0,1,train
Train\110008\1100081047\1100081047.jpg,0,3,0,0,train
Train\110008\1100081048\1100081048.jpg,0,3,1,1,train
Train\110008\1100082002\1100082002.jpg,0,3,0,0,train
Train\110008\1100082003\1100082003.jpg,0,3,0,0,train
Train\110008\1100082018\1100082018.jpg,1,2,1,1,train
Train\110008\1100082027\1100082027.jpg,0,2,0,1,train
Train\110010\1100102003\1100102003.jpg,2,2,0,3,train
Train\110011\1100111001\1100111001.jpg,1,3,0,0,train
Train\110011\1100111002\1100111002.jpg,0,3,0,0,train
Train\110011\1100111003\1100111003.jpg,0,2,2,0,train
Train\110011\1100111008\1100111008.jpg,1,2,0,0,train
Train\110011\1100111009\1100111009.jpg,0,2,0,0,train
Train\110011\1100111010\1100111010.jpg,0,3,0,0,train
Train\110011\1100111011\1100111011.jpg,0,2,0,0,train
Train\110011\1100111012\1100111012.jpg,1,2,0,0,train
Train\110011\1100111013\1100111013.jpg,1,2,1,1,train
Train\110011\1100111014\1100111014.jpg,2,2,0,2,train
Train\110011\1100111016\1100111016.jpg,0,2,0,0,train
Train\110011\1100111017\1100111017.jpg,0,2,0,0,train
Train\110011\1100111018\1100111018.jpg,2,2,0,0,train
Train\110011\1100111019\1100111019.jpg,1,2,0,0,train
Train\110011\1100111021\1100111021.jpg,0,2,0,0,train
Train\110011\1100111023\1100111023.jpg,1,3,0,0,train
Train\110011\1100111025\1100111025.jpg,0,3,0,0,train
Train\110011\1100111026\1100111026.jpg,0,2,0,0,train
Train\110011\1100111027\1100111027.jpg,1,3,1,1,train
Train\110011\1100111029\1100111029.jpg,2,2,1,0,train
Train\110011\1100111030\1100111030.jpg,0,3,0,0,train
Train\110011\1100111032\1100111032.jpg,1,2,0,0,train
Train\110011\1100112001\1100112001.jpg,1,2,0,0,train
Train\110011\1100112002\1100112002.jpg,2,1,0,0,train
Train\110011\1100112003\1100112003.jpg,0,3,0,0,train
Train\110011\1100112004\1100112004.jpg,0,3,0,0,train
Train\110011\1100112006\1100112006.jpg,0,1,0,0,train
Train\110011\1100112007\1100112007.jpg,1,3,0,0,train
Train\110011\1100112008\1100112008.jpg,0,3,0,0,train
Train\110011\1100112009\1100112009.jpg,0,3,0,0,train
Train\110011\1100112010\1100112010.jpg,1,2,0,0,train
Train\110011\1100112011\1100112011.jpg,1,2,2,0,train
Train\110011\1100112012\1100112012.jpg,0,3,0,0,train
Train\110011\1100112013\1100112013.jpg,0,2,0,0,train
Train\110011\1100112014\1100112014.jpg,1,2,0,0,train
Train\110011\1100112015\1100112015.jpg,0,3,0,0,train
Train\110011\1100112016\1100112016.jpg,0,3,0,0,train
Train\110011\1100112017\1100112017.jpg,1,3,0,0,train
Train\110011\1100112018\1100112018.jpg,0,3,0,0,train
Train\110011\1100112021\1100112021.jpg,0,2,1,1,train
Train\110011\1100112022\1100112022.jpg,1,2,0,0,train
Train\110011\1100112024\1100112024.jpg,0,3,0,0,train
Train\110011\1100112025\1100112025.jpg,0,2,0,0,train
Train\110011\1100112026\1100112026.jpg,2,2,0,0,train
Train\110011\1100112029\1100112029.jpg,0,3,0,0,train
Train\110011\1100112030\1100112030.jpg,0,3,0,0,train
Train\110011\1100112033\1100112033.jpg,1,3,0,0,train
Train\110011\1100112035\1100112035.jpg,0,2,0,0,train
Train\110011\1100112036\1100112036.jpg,1,3,0,0,train
Train\110011\1100112037\1100112037.jpg,0,3,0,0,train
Train\110011\1100112038\1100112038.jpg,2,2,0,0,train
Train\110011\1100112039\1100112039.jpg,0,3,0,0,train
Train\110011\1100112040\1100112040.jpg,1,2,0,0,train
Train\110011\1100112041\1100112041.jpg,0,2,0,0,train
Train\110011\1100112042\1100112042.jpg,0,3,0,0,train
Train\110011\1100112043\1100112043.jpg,1,2,0,0,train
Train\110011\1100112044\1100112044.jpg,0,2,0,0,train
Train\110011\1100112045\1100112045.jpg,2,2,1,1,train
Train\110011\1100112047\1100112047.jpg,2,3,0,0,train
Train\110011\1100112048\1100112048.jpg,0,2,0,0,train
Train\110011\1100112051\1100112051.jpg,0,3,0,0,train
Train\110011\1100112052\1100112052.jpg,0,3,0,0,train
Train\110011\1100112053\1100112053.jpg,0,3,0,0,train
Train\110011\1100112056\1100112056.jpg,1,2,0,0,train
Train\110011\1100112057\1100112057.jpg,0,3,0,0,train
Train\110011\1100112058\1100112058.jpg,0,2,0,0,train
Train\110011\1100112059\1100112059.jpg,0,3,0,0,train
Train\110011\1100112060\1100112060.jpg,1,3,0,0,train
Train\110011\1100112061\1100112061.jpg,0,2,0,0,train
Train\110011\1100112062\1100112062.jpg,1,2,1,0,train
Train\110011\1100112063\1100112063.jpg,1,2,1,0,train
Train\110011\1100112064\1100112064.jpg,1,3,0,0,train
Train\110011\1100112065\1100112065.jpg,1,2,1,0,train
Train\110011\1100112066\1100112066.jpg,0,3,0,0,train
Train\110011\1100112068\1100112068.jpg,1,3,0,0,train
Train\110012\1100121002\1100121002.jpg,1,3,0,0,train
Train\110012\1100121003\1100121003.jpg,0,2,0,0,train
Train\110012\1100121004\1100121004.jpg,1,3,0,0,train
Train\110012\1100121005\1100121005.jpg,0,3,0,0,train
Train\110012\1100121006\1100121006.jpg,0,3,0,0,train
Train\110012\1100121007\1100121007.jpg,0,3,0,0,train
Train\110012\1100121008\1100121008.jpg,1,3,0,0,train
Train\110012\1100121009\1100121009.jpg,1,3,0,0,train
Train\110012\1100121010\1100121010.jpg,0,3,0,0,train
Train\110012\1100121011\1100121011.jpg,1,3,0,0,train
Train\110012\1100121012\1100121012.jpg,0,3,0,0,train
Train\110012\1100121015\1100121015.jpg,2,2,0,0,train
Train\110012\1100121016\1100121016.jpg,1,3,2,0,train
Train\110012\1100121017\1100121017.jpg,0,3,0,0,train
Train\110012\1100121018\1100121018.jpg,1,2,0,2,train
Train\110012\1100121019\1100121019.jpg,0,2,1,0,train
Train\110012\1100121020\1100121020.jpg,2,3,0,0,train
Train\110012\1100121024\1100121024.jpg,2,2,0,0,train
Train\110012\1100121025\1100121025.jpg,2,2,2,2,train
Train\110012\1100121028\1100121028.jpg,0,3,0,0,train
Train\110012\1100121031\1100121031.jpg,2,2,0,0,train
Train\110012\1100121032\1100121032.jpg,0,3,0,0,train
Train\110012\1100121033\1100121033.jpg,0,2,1,0,train
Train\110012\1100121034\1100121034.jpg,2,2,0,0,train
Train\110012\1100121035\1100121035.jpg,0,3,0,0,train
Train\110012\1100121036\1100121036.jpg,0,2,0,0,train
Train\110012\1100121038\1100121038.jpg,0,3,0,1,train
Train\110012\1100121040\1100121040.jpg,0,3,0,0,train
Train\110012\1100121041\1100121041.jpg,1,2,1,0,train
Train\110012\1100121042\1100121042.jpg,0,2,0,0,train
Train\110012\1100121044\1100121044.jpg,0,3,0,0,train
Train\110012\1100121045\1100121045.jpg,0,3,0,0,train
Train\110012\1100121047\1100121047.jpg,0,3,0,0,train
Train\110012\1100121049\1100121049.jpg,0,2,0,0,train
Train\110012\1100121050\1100121050.jpg,2,3,1,0,train
Train\110012\1100121052\1100121052.jpg,0,2,1,0,train
Train\110012\1100121053\1100121053.jpg,0,3,0,0,train
Train\110012\1100121054\1100121054.jpg,0,3,0,0,train
Train\110012\1100121056\1100121056.jpg,1,2,0,0,train
Train\110012\1100121057\1100121057.jpg,0,3,0,0,train
Train\110012\1100121059\1100121059.jpg,0,2,1,0,train
Train\110012\1100121060\1100121060.jpg,1,2,0,0,train
Train\110012\1100121061\1100121061.jpg,1,2,0,1,train
Train\110012\1100121064\1100121064.jpg,0,3,0,0,train
Train\110012\1100122001\1100122001.jpg,0,2,0,0,train
Train\110012\1100122002\1100122002.jpg,1,2,0,0,train
Train\110012\1100122003\1100122003.jpg,0,2,0,0,train
Train\110012\1100122005\1100122005.jpg,0,2,0,0,train
Train\110012\1100122006\1100122006.jpg,1,3,0,0,train
Train\110012\1100122007\1100122007.jpg,0,3,0,0,train
Train\110012\1100122008\1100122008.jpg,1,3,1,1,train
Train\110012\1100122009\1100122009.jpg,0,2,0,0,train
Train\110012\1100122010\1100122010.jpg,1,3,0,0,train
Train\110012\1100122011\1100122011.jpg,0,3,0,0,train
Train\110012\1100122012\1100122012.jpg,0,3,0,0,train
Train\110012\1100122013\1100122013.jpg,0,3,0,1,train
Train\110012\1100122014\1100122014.jpg,2,3,0,0,train
Train\110012\1100122015\1100122015.jpg,0,2,0,0,train
Train\110012\1100122017\1100122017.jpg,1,2,0,0,train
Train\110012\1100122018\1100122018.jpg,0,3,0,0,train
Train\110012\1100122019\1100122019.jpg,0,3,0,0,train
Train\110012\1100122020\1100122020.jpg,1,3,0,0,train
Train\110012\1100122021\1100122021.jpg,2,2,0,0,train
Train\110012\1100122023\1100122023.jpg,1,2,0,0,train
Train\110012\1100122024\1100122024.jpg,0,3,1,1,train
Train\110012\1100122025\1100122025.jpg,0,2,0,0,train
Train\110012\1100122026\1100122026.jpg,0,2,0,0,train
Train\110012\1100122031\1100122031.jpg,1,3,0,0,train
Train\110012\1100122032\1100122032.jpg,0,3,0,0,train
Train\110012\1100122033\1100122033.jpg,0,2,0,0,train
Train\110012\1100122034\1100122034.jpg,0,3,0,0,train
Train\110012\1100122035\1100122035.jpg,1,2,1,0,train
Train\110012\1100122036\1100122036.jpg,0,3,0,0,train
Train\110012\1100122037\1100122037.jpg,0,3,0,0,train
Train\110012\1100122038\1100122038.jpg,0,3,0,0,train
Train\110012\1100122039\1100122039.jpg,0,3,0,0,train
Train\110012\1100122040\1100122040.jpg,0,2,0,0,train
Train\110012\1100122041\1100122041.jpg,1,2,0,0,train
Train\110012\1100122045\1100122045.jpg,2,2,0,0,train
Train\110012\1100122047\1100122047.jpg,0,2,0,1,train
Train\110012\1100122048\1100122048.jpg,0,3,1,0,train
Train\110012\1100122050\1100122050.jpg,1,3,0,0,train
Train\110012\1100122051\1100122051.jpg,0,2,0,0,train
Train\110012\1100122052\1100122052.jpg,0,3,0,0,train
Train\110012\1100122053\1100122053.jpg,1,2,0,0,train
Train\110012\1100122054\1100122054.jpg,1,2,0,0,train
Train\110012\1100122056\1100122056.jpg,2,1,0,1,train
Train\110013\1100131006\1100131006.jpg,0,3,0,0,train
Train\110013\1100131007\1100131007.jpg,0,2,0,0,train
Train\110013\1100131009\1100131009.jpg,0,3,0,0,train
Train\110013\1100131010\1100131010.jpg,0,3,0,0,train
Train\110013\1100131011\1100131011.jpg,1,3,0,0,train
Train\110013\1100131012\1100131012.jpg,0,3,0,0,train
Train\110013\1100131017\1100131017.jpg,2,0,0,0,train
Train\110013\1100131019\1100131019.jpg,0,3,0,0,train
Train\110014\1100141001\1100141001.jpg,0,3,0,0,train
Train\110014\1100141002\1100141002.jpg,2,2,2,2,train
Train\110014\1100141003\1100141003.jpg,0,3,0,0,train
Train\110014\1100141004\1100141004.jpg,1,3,0,0,train
Train\110014\1100141005\1100141005.jpg,0,2,0,0,train
Train\110014\1100141006\1100141006.jpg,1,2,1,0,train
Train\110014\1100141007\1100141007.jpg,0,3,0,0,train
Train\110014\1100141008\1100141008.jpg,1,2,0,0,train
Train\110014\1100141009\1100141009.jpg,1,2,0,0,train
Train\110014\1100141010\1100141010.jpg,0,3,0,0,train
Train\110014\1100141011\1100141011.jpg,2,2,0,1,train
Train\110014\1100141012\1100141012.jpg,2,2,2,0,train
Train\110014\1100141013\1100141013.jpg,2,1,0,1,train
Train\110014\1100141014\1100141014.jpg,1,2,1,1,train
Train\110014\1100141015\1100141015.jpg,2,2,0,0,train
Train\110014\1100141016\1100141016.jpg,0,3,0,0,train
Train\110014\1100141017\1100141017.jpg,1,2,1,0,train
Train\110014\1100141019\1100141019.jpg,3,2,0,1,train
Train\110014\1100141020\1100141020.jpg,2,2,2,1,train
Train\110014\1100141021\1100141021.jpg,2,2,2,0,train
Train\110014\1100141023\1100141023.jpg,0,3,0,0,train
Train\110014\1100141027\1100141027.jpg,1,1,0,1,train
Train\110014\1100141028\1100141028.jpg,1,2,0,2,train
Train\110014\1100141029\1100141029.jpg,2,2,0,0,train
Train\110014\1100141030\1100141030.jpg,1,2,1,2,train
Train\110014\1100141031\1100141031.jpg,0,2,2,0,train
Train\110014\1100141032\1100141032.jpg,1,2,0,1,train
Train\110014\1100141033\1100141033.jpg,0,2,2,1,train
Train\110014\1100141034\1100141034.jpg,3,2,0,1,train
Train\110014\1100141035\1100141035.jpg,1,2,0,2,train
Train\110014\1100141036\1100141036.jpg,2,2,1,0,train
Train\110014\1100141039\1100141039.jpg,1,3,2,0,train
Train\110014\1100141040\1100141040.jpg,2,2,0,1,train
Train\110014\1100141042\1100141042.jpg,2,2,0,1,train
Train\110014\1100141044\1100141044.jpg,1,2,0,0,train
Train\110014\1100141045\1100141045.jpg,0,3,1,2,train
Train\110014\1100141046\1100141046.jpg,2,2,0,0,train
Train\110014\1100141049\1100141049.jpg,2,2,1,0,train
Train\110014\1100141050\1100141050.jpg,2,2,2,1,train
Train\110014\1100141052\1100141052.jpg,2,2,0,0,train
Train\110014\1100141053\1100141053.jpg,2,2,1,0,train
Train\110014\1100141054\1100141054.jpg,0,3,0,0,train
Train\110014\1100141055\1100141055.jpg,0,3,0,0,train
Train\110014\1100141056\1100141056.jpg,0,2,1,2,train
Train\110014\1100141057\1100141057.jpg,2,2,1,1,train
Train\110014\1100142002\1100142002.jpg,1,3,0,0,train
Train\110014\1100142003\1100142003.jpg,2,2,1,1,train
Train\110014\1100142004\1100142004.jpg,2,2,0,1,train
Train\110014\1100142007\1100142007.jpg,2,2,0,0,train
Train\110014\1100142008\1100142008.jpg,0,2,0,0,train
Train\110014\1100142009\1100142009.jpg,1,2,0,1,train
Train\110014\1100142010\1100142010.jpg,2,2,0,0,train
Train\110014\1100142011\1100142011.jpg,1,3,2,1,train
Train\110014\1100142013\1100142013.jpg,3,2,0,0,train
Train\110014\1100142014\1100142014.jpg,2,2,0,0,train
Train\110014\1100142015\1100142015.jpg,1,2,0,0,train
Train\110014\1100142017\1100142017.jpg,1,2,0,0,train
Train\110014\1100142018\1100142018.jpg,2,2,1,1,train
Train\110014\1100142019\1100142019.jpg,1,2,0,1,train
Train\110014\1100142021\1100142021.jpg,2,3,1,0,train
Train\110014\1100142022\1100142022.jpg,2,2,0,1,train
Train\110014\1100142023\1100142023.jpg,1,2,1,2,train
Train\110014\1100142024\1100142024.jpg,0,2,1,0,train
Train\110014\1100142027\1100142027.jpg,1,3,0,0,train
Train\110014\1100142028\1100142028.jpg,2,2,2,0,train
Train\110014\1100142029\1100142029.jpg,0,3,0,0,train
Train\110014\1100142030\1100142030.jpg,0,2,0,0,train
Train\110014\1100142031\1100142031.jpg,0,2,0,0,train
Train\110014\1100142032\1100142032.jpg,0,3,0,0,train
Train\110014\1100142033\1100142033.jpg,1,1,0,0,train
Train\110014\1100142034\1100142034.jpg,0,3,0,0,train
Train\110014\1100142035\1100142035.jpg,0,3,0,0,train
Train\110014\1100142038\1100142038.jpg,0,2,0,0,train
Train\110014\1100142041\1100142041.jpg,0,3,0,0,train
Train\110014\1100142043\1100142043.jpg,2,2,1,0,train
Train\110014\1100142044\1100142044.jpg,2,2,0,0,train
Train\110014\1100142045\1100142045.jpg,0,2,0,0,train
Train\110014\1100142046\1100142046.jpg,0,3,0,0,train
Train\110014\1100142048\1100142048.jpg,1,3,0,0,train
Train\110014\1100142049\1100142049.jpg,1,2,0,0,train
Train\110014\1100142050\1100142050.jpg,2,2,0,0,train
Train\110014\1100142051\1100142051.jpg,2,2,1,0,train
Train\110014\1100142052\1100142052.jpg,2,2,2,0,train
Train\110014\1100142053\1100142053.jpg,0,3,0,0,train
Train\110014\1100142056\1100142056.jpg,0,3,0,0,train
Train\110014\1100142057\1100142057.jpg,0,3,0,0,train
Train\110014\1100142058\1100142058.jpg,0,2,0,0,train
Train\110014\1100142059\1100142059.jpg,1,2,0,1,train
Train\110014\1100142060\1100142060.jpg,1,2,1,1,train
Train\110015\1100151003\1100151003.jpg,1,2,0,0,train
Train\110015\1100151004\1100151004.jpg,2,3,0,0,train
Train\110015\1100151008\1100151008.jpg,1,3,1,1,train
Train\110015\1100151009\1100151009.jpg,1,2,0,1,train
Train\110015\1100151010\1100151010.jpg,2,2,0,0,train
Train\110015\1100151011\1100151011.jpg,1,1,1,2,train
Train\110015\1100151012\1100151012.jpg,0,2,0,2,train
Train\110015\1100151013\1100151013.jpg,2,2,0,0,train
Train\110015\1100151014\1100151014.jpg,0,3,0,0,train
Train\110015\1100151015\1100151015.jpg,0,2,0,0,train
Train\110015\1100151016\1100151016.jpg,2,2,1,2,train
Train\110015\1100151017\1100151017.jpg,2,2,0,0,train
Train\110015\1100151018\1100151018.jpg,1,2,2,0,train
Train\110015\1100151019\1100151019.jpg,1,2,0,0,train
Train\110015\1100151020\1100151020.jpg,2,2,0,2,train
Train\110015\1100151021\1100151021.jpg,0,3,0,0,train
Train\110015\1100151022\1100151022.jpg,1,3,1,0,train
Train\110015\1100151023\1100151023.jpg,1,2,2,1,train
Train\110015\1100151024\1100151024.jpg,1,2,0,1,train
Train\110015\1100151028\1100151028.jpg,1,2,1,1,train
Train\110015\1100151030\1100151030.jpg,2,2,0,0,train
Train\110015\1100151032\1100151032.jpg,0,3,0,0,train
Train\110015\1100151033\1100151033.jpg,0,2,0,0,train
Train\110015\1100151035\1100151035.jpg,0,3,2,0,train
Train\110015\1100151037\1100151037.jpg,2,3,0,0,train
Train\110015\1100151038\1100151038.jpg,0,2,0,0,train
Train\110015\1100151039\1100151039.jpg,0,2,0,0,train
Train\110015\1100151040\1100151040.jpg,1,3,0,0,train
Train\110015\1100151042\1100151042.jpg,2,3,0,0,train
Train\110015\1100151043\1100151043.jpg,0,2,1,1,train
Train\110015\1100151044\1100151044.jpg,2,2,0,0,train
Train\110015\1100151047\1100151047.jpg,2,2,0,0,train
Train\110015\1100151049\1100151049.jpg,0,3,0,0,train
Train\110015\1100151050\1100151050.jpg,2,2,1,0,train
Train\110015\1100151051\1100151051.jpg,0,2,2,0,train
Train\110015\1100151052\1100151052.jpg,2,3,0,0,train
Train\110015\1100151054\1100151054.jpg,1,3,0,0,train
Train\110015\1100151055\1100151055.jpg,1,2,0,0,train
Train\110015\1100151056\1100151056.jpg,0,3,0,0,train
Train\110015\1100151057\1100151057.jpg,1,1,0,0,train
Train\110015\1100151058\1100151058.jpg,1,2,0,0,train
Train\110015\1100151062\1100151062.jpg,0,2,0,0,train
Train\110015\1100152001\1100152001.jpg,2,2,0,0,train
Train\110015\1100152004\1100152004.jpg,0,3,0,0,train
Train\110015\1100152005\1100152005.jpg,1,2,0,0,train
Train\110015\1100152006\1100152006.jpg,0,2,0,0,train
Train\110015\1100152008\1100152008.jpg,2,2,0,0,train
Train\110015\1100152009\1100152009.jpg,0,2,0,0,train
Train\110015\1100152010\1100152010.jpg,1,1,0,0,train
Train\110015\1100152013\1100152013.jpg,0,3,0,0,train
Train\110015\1100152014\1100152014.jpg,1,2,2,1,train
Train\110015\1100152015\1100152015.jpg,0,2,0,0,train
Train\110015\1100152017\1100152017.jpg,1,1,0,1,train
Train\110015\1100152019\1100152019.jpg,2,3,0,0,train
Train\110015\1100152020\1100152020.jpg,0,3,0,0,train
Train\110015\1100152022\1100152022.jpg,1,2,2,1,train
Train\110015\1100152024\1100152024.jpg,2,2,0,0,train
Train\110015\1100152025\1100152025.jpg,0,2,0,0,train
Train\110015\1100152026\1100152026.jpg,2,2,0,0,train
Train\110015\1100152027\1100152027.jpg,1,3,0,0,train
Train\110015\1100152031\1100152031.jpg,2,1,0,0,train
Train\110015\1100152032\1100152032.jpg,1,2,0,0,train
Train\110015\1100152039\1100152039.jpg,1,3,0,2,train
Train\110015\1100152040\1100152040.jpg,1,2,0,0,train
Train\110015\1100152041\1100152041.jpg,1,2,1,1,train
Train\110015\1100152042\1100152042.jpg,0,2,0,0,train
Train\110015\1100152043\1100152043.jpg,2,2,0,1,train
Train\110015\1100152048\1100152048.jpg,0,2,0,0,train
Train\110015\1100152049\1100152049.jpg,1,2,1,0,train
Train\110015\1100152050\1100152050.jpg,1,2,1,1,train
Train\110015\1100152051\1100152051.jpg,2,2,3,1,train
Train\110015\1100152055\1100152055.jpg,0,1,0,0,train
Train\110015\1100152056\1100152056.jpg,0,2,0,0,train
Train\110015\1100152061\1100152061.jpg,2,2,0,1,train
Train\110015\1100152062\1100152062.jpg,2,2,0,0,train
Train\110015\1100152067\1100152067.jpg,2,2,0,0,train
